38,Brussels,2019-10-10
62,Georgetown,2019-09-11
50,Damascus,2019-10-18
96,Cockburn Town,2019-05-26
68,Bandar Seri Begawan,2019-01-14
34,Brazzaville,2019-03-22
15,Cayenne,2019-08-31
48,Copenhagen,2019-10-11
10,Islamabad,2019-01-19
96,Khartoum,2019-04-19
70,Brussels,2019-06-06
69,Castries,2019-05-31
68,Ljubljana,2019-08-01
57,Bogotá,2019-08-26
32,Castries,2019-10-15
64,Amsterdam,2019-06-21
11,Bucharest,2019-03-14
18,Baku,2019-09-13
54,Beirut,2019-12-16
82,Funafuti,2019-06-27
26,Baghdad,2019-12-17
55,Belgrade,2019-10-12
10,Gaborone,2019-12-22
72,Bandar Seri Begawan,2019-05-20
78,Brazzaville,2019-09-13
57,Islamabad,2019-06-16
70,Banjul,2019-06-11
79,Cockburn Town,2019-09-10
49,Copenhagen,2019-11-12
68,George Town,2019-01-14
18,Lima,2019-07-26
5,Luanda,2019-04-04
80,Kabul,2019-07-01
29,Harare,2019-12-17
75,George Town,2019-02-05
68,Jerusalem,2019-05-03
68,Bishkek,2019-05-22
7,Harare,2019-10-28
72,Jerusalem,2019-08-20
87,Jakarta,2019-01-11
78,Bishkek,2019-07-08
56,Dakar,2019-02-27
64,Jerusalem,2019-04-23
70,Kuwait,2019-05-05
83,Djibouti,2019-04-09
29,Jerusalem,2019-09-06
49,Koror,2019-05-31
96,Dushanbe,2019-01-30
50,Kuala Lumpur,2019-09-30
50,Astana,2019-04-21
28,Harare,2019-12-30
45,Havana,2019-02-03
26,Dar es Salaam,2019-06-01
81,George Town,2019-08-03
33,Djibouti,2019-07-28
40,Honiara,2019-01-20
34,Budapest,2019-09-01
7,Budapest,2019-07-07
44,Asgabat,2019-03-12
3,Brasília,2019-04-19
6,Cayenne,2019-11-07
48,Bern,2019-04-17
70,Lilongwe,2019-08-18
88,Berlin,2019-08-12
90,Helsinki,2019-05-26
37,Asuncion,2019-11-12
56,Georgetown,2019-03-31
71,Ljubljana,2019-09-06
38,Andorra la Vella,2019-05-16
92,Lusaka,2019-10-12
28,Bujumbura,2019-11-25
33,Juba,2019-10-31
22,Abu Dhabi,2019-02-14
96,Baghdad,2019-05-12
45,Kinshasa,2019-02-28
34,Brasília,2019-11-03
73,Ljubljana,2019-08-25
12,Bangui,2019-11-18
84,Andorra la Vella,2019-08-02
83,Berlin,2019-08-05
53,Chisinau,2019-06-18
98,George Town,2019-10-14
95,Ankara,2019-12-10
57,Koror,2019-05-02
15,Islamabad,2019-04-05
46,Lisbon,2019-07-06
77,Bandar Seri Begawan,2019-01-11
89,Kigali,2019-07-02
18,Buenos Aires,2019-09-27
78,Chisinau,2019-05-20
26,Amsterdam,2019-06-18
26,Cockburn Town,2019-01-19
19,Beirut,2019-07-06
79,Khartoum,2019-06-05
99,Kuala Lumpur,2019-11-04
36,Georgetown,2019-08-18
60,Asgabat,2019-05-23
7,Brasília,2019-10-09
93,Asmara,2019-03-16
26,Lilongwe,2019-03-25
63,Copenhagen,2019-10-17
47,Islamabad,2019-08-08
41,Asmara,2019-04-05
8,Lisbon,2019-01-27
